-0.042,-0.00019766997142856013
-0.041996000000000006,-0.00029926997142856737
-0.041992,-4.14699714285649e-05
-0.041988000000000004,-0.00015866997142857664
-0.041984,-0.000228969971428572
-0.04198,-0.00046336997142856773
-0.041976,2.8830028571430466e-05
-0.041972,-0.00034616997142858374
-0.041968000000000005,1.3230028571425967e-05
-0.041964,0.00028663002857143294
-0.041960000000000004,-0.0003617699714285605
-0.041956,-0.00018986997142855788
-0.041952,0.0003413300285714238
-0.041948,-0.0004867699714285745
-0.041944,-0.00010396997142855802
-0.041940000000000005,9.913002857142583e-05
-0.041936,-0.0001508699714285744
-0.041932000000000004,-0.0004164699714285791
-0.041928,0.0001694300285714212
-0.041924,5.233002857144009e-05
-0.041920000000000006,-0.00010396997142855802
-0.041916,-0.0001664699714285789
-0.041912000000000005,-0.0002758699714285884
-0.041908,-1.8069971428585907e-05
-0.041904000000000004,-0.0002758699714285884
-0.0419,-0.0004867699714285745
-0.041896,-0.00040866997142857686
-0.041892000000000006,-0.0006586699714285771
-0.041888,-0.000377369971428565
-0.041884000000000005,-0.00015866997142857664
-0.04188,-0.00047116997142857
-0.041876000000000003,-0.00047116997142857
-0.041872,-0.0004164699714285791
-0.041868,-0.000228969971428572
-0.041864000000000005,-0.0001508699714285744
-0.04186,-0.00044766997142856035
-0.041856000000000004,-0.00013516997142856702
-0.041852,-0.000377369971428565
-0.041848,-0.00044766997142856035
-0.041844,0.0001460300285714422
-0.04184,2.1030028571428216e-05
-0.041836000000000005,-0.00036956997142856274
-0.041832,-0.00026016997142855325
-0.041828000000000004,-0.0002758699714285884
-0.041824,0.00011483002857143321
-0.04182,0.00022413002857141207
-0.041816000000000006,-0.00011176997142856027
-0.041812,-0.00040866997142857686
-0.041808000000000005,-0.000322769971428577
-0.041804,-0.000322769971428577
-0.041800000000000004,-0.00011176997142856027
-0.041796,-7.276997142857677e-05
-0.041792,-0.000252369971428551
-0.041788000000000006,-0.00011956997142856252
-0.041784,-0.000322769971428577
-0.041780000000000005,2.1030028571428216e-05
-0.041776,8.353002857142133e-05
-0.041772000000000004,-0.00040866997142857686
-0.041768,-0.0005101699714285535
-0.041764,-0.0002914699714285651
-0.041760000000000005,-0.000596169971428584
-0.041756,-0.00020556997142856526
-0.041752000000000004,-0.0003383699714285815
-0.041748,-0.00026016997142855325
-0.041744,-1.0169971428553026e-05
-0.04174,-0.00018986997142855788
-0.041736,-0.00018986997142855788
-0.041732000000000005,-0.00034616997142858374
-0.041728,-0.00026806997142858613
-0.041724000000000004,5.430028571423717e-06
-0.04172,5.430028571423717e-06
-0.041716,-0.0002133699714285675
-0.041712000000000006,-0.00013516997142856702
-0.041708,-0.00023676997142857426
-0.041704000000000005,-0.00022116997142856976
-0.0417,9.913002857142583e-05
-0.041696000000000004,-0.00046336997142856773
-0.041692,-0.00022116997142856976
-0.041688,-0.00017426997142855338
-0.041684000000000006,-0.00029926997142856737
-0.04168,-2.3699714285507767e-06
-0.041676000000000005,-0.0002445699714285765
-0.041672,-0.00034616997142858374
-0.041668000000000004,0.0001694300285714212
-0.041664,-2.3699714285507767e-06
-0.04166,8.353002857142133e-05
-0.041656000000000006,-0.0002914699714285651
-0.041652,-0.0002758699714285884
-0.041648000000000004,-0.000377369971428565
-0.041644,-0.00026806997142858613
-0.04164,-5.70699714285694e-05
-0.041636,-9.616997142858352e-05
-0.041632,-4.14699714285649e-05
-0.041628000000000005,-0.0002758699714285884
-0.041624,-0.00023676997142857426
-0.041620000000000004,0.0001304300285714377
-0.041616,-0.0002445699714285765
-0.041612,-0.00029926997142856737
-0.041608000000000006,-0.00019766997142856013
-0.041604,-4.926997142856715e-05
-0.041600000000000005,-0.00036956997142856274
-0.041596,-0.00035396997142855824
-0.041592000000000004,-0.00012736997142856477
-0.041588,-0.0004242699714285536
-0.041584,-1.0169971428553026e-05
-0.041580000000000006,-0.00013516997142856702
-0.041576,-0.00012736997142856477
-0.041572000000000005,-0.0004398699714285581
-0.041568,-0.00026806997142858613
-0.041564000000000004,-0.000377369971428565
-0.04156,-0.00011956997142856252
-0.041556,-0.00015866997142857664
-0.041552000000000006,0.0002788300285714307
-0.041548,-0.0002758699714285884
-0.041544000000000005,0.00012263002857143546
-0.04154,-0.00035396997142855824
-0.041536000000000003,-0.00014306997142857214
-0.041532,-0.00012736997142856477
-0.041528,-8.056997142857902e-05
-0.041524000000000005,-2.5869971428588157e-05
-0.04152,0.00011483002857143321
-0.041516000000000004,3.6630028571432716e-05
-0.041512,-1.0169971428553026e-05
-0.041508,-3.366997142856265e-05
-0.041504,-5.70699714285694e-05
