-0.0214,-3.960343411214947e-06
-0.021398,2.8852656588785187e-05
-0.021396,8.539656588785085e-06
-0.021394,-4.458534341121492e-05
-0.021391999999999998,-0.00013677284341121496
-0.02139,-8.677284341121493e-05
-0.021387999999999997,-0.00011177284341121489
-0.021386,-6.64603434112149e-05
-0.021384,-1.1772843411214954e-05
-0.021381999999999998,-3.960343411214947e-06
-0.02138,-2.427284341121488e-05
-0.021377999999999998,3.510265658878515e-05
-0.021376,-8.521034341121489e-05
-0.021373999999999997,8.510265658878506e-05
-0.021372,-1.958534341121496e-05
-0.02137,-0.00018208534341121495
-0.021367999999999998,-0.0001195853434112149
-0.021366,-8.677284341121493e-05
-0.021363999999999998,-0.0001992728434112149
-0.021362,-0.00013989784341121494
-0.02136,-0.00014927284341121488
-0.021358,-2.2710343411214942e-05
-0.021356,-7.739784341121488e-05
-0.021353999999999998,-0.00017114784341121497
-0.021352,-0.00011646034341121492
-0.021349999999999997,-6.958534341121488e-05
-0.021348,-0.00014927284341121488
-0.021346,-0.0002523978434112149
-0.021344,-0.00014927284341121488
-0.021342,-0.00010708534341121497
-0.021339999999999998,-0.00020083534341121495
-0.021338,-0.00014302284341121492
-0.021335999999999997,-0.00028521034341121487
-0.021334,-0.00017427284341121495
-0.021332,-0.00017896034341121497
-0.02133,-0.0001914603434112149
-0.021328,-0.00017114784341121497
-0.021325999999999998,-0.00010708534341121497
-0.021324,-6.177284341121487e-05
-0.021321999999999997,-0.0001008353434112149
-0.02132,-9.614784341121488e-05
-0.021318,-0.00023208534341121487
-0.021315999999999998,-0.00022739784341121495
-0.021314,-0.00024302284341121496
-0.021311999999999998,-0.0002445853434112149
-0.02131,-0.00019614784341121492
-0.021308,-0.00018521034341121493
-0.021306,-0.00014771034341121494
-0.021304,-0.00011021034341121495
-0.021301999999999998,-0.00016177284341121491
-0.0213,-4.458534341121492e-05
-0.021297999999999997,-0.00022427284341121497
-0.021296,-0.000303960343411215
-0.021294,-0.00024146034341121492
-0.021292,-0.0002711478434112149
-0.02129,-0.00017583534341121488
-0.021287999999999998,-0.00021646034341121496
-0.021286,-3.8335343411214956e-05
-0.021283999999999997,-0.00037896034341121496
-0.021282,-0.00024146034341121492
-0.02128,-0.00028833534341121496
-0.021278,-0.0002102103434112149
-0.021276,-0.00029614784341121497
-0.021273999999999998,-0.00013208534341121493
-0.021272,-0.0002445853434112149
-0.021269999999999997,-0.00035552284341121493
-0.021268,-0.0002977103434112149
-0.021266,-0.00024302284341121496
-0.021263999999999998,-0.000277397843411215
-0.021262,-0.00025708534341121493
-0.021259999999999998,-0.00036021034341121496
-0.021258,-0.00026958534341121497
-0.021256,-0.000375835343411215
-0.021254,-0.00025083534341121497
-0.021252,-0.0002289603434112149
-0.021249999999999998,-0.00010864784341121491
-0.021248,-0.00023833534341121494
-0.021245999999999998,-0.0001992728434112149
-0.021244,-0.00042739784341121493
-0.021242,-0.00025864784341121487
-0.02124,-0.0004383353434112149
-0.021238,-0.00025083534341121497
-0.021235999999999998,-0.00026958534341121497
-0.021234,-0.00034146034341121497
-0.021231999999999997,-0.0002555228434112149
-0.02123,-0.00030708534341121496
-0.021228,-0.00029927284341121495
-0.021226,-0.0002492728434112149
-0.021224,-0.00024614784341121495
-0.021221999999999998,-0.00024146034341121492
-0.02122,-0.00034458534341121495
-0.021217999999999997,-0.00028052284341121495
-0.021216,-0.00032271034341121497
-0.021214,-0.00019302284341121494
-0.021211999999999998,-0.00029614784341121497
-0.02121,-0.00033052284341121487
-0.021207999999999998,-0.00027583534341121493
-0.021206,-0.0002789603434112149
-0.021204,-0.00038208534341121494
-0.021202,-0.0003055228434112149
-0.0212,-0.0003352103434112149
-0.021197999999999998,-0.0002102103434112149
-0.021196,-0.0002945853434112149
-0.021193999999999998,-0.0003164603434112149
-0.021192,-0.00042739784341121493
-0.02119,-0.0001836478434112149
-0.021188,-0.0003695853434112149
-0.021186,-0.00011802284341121496
-0.021183999999999998,-0.00040239784341121487
-0.021182,-0.00013052284341121489
-0.021179999999999997,-0.0004148978434112149
-0.021178,-0.0001461478434112149
-0.021176,-0.00018989784341121496
-0.021174,-0.00010708534341121497
-0.021172,-0.00025864784341121487
-0.021169999999999998,-0.0003133353434112149
-0.021168,-0.00021958534341121494
-0.021165999999999997,-0.00031021034341121494
-0.021164,-0.0002492728434112149
-0.021162,-0.00020239784341121489
-0.021159999999999998,-0.0003086478434112149
-0.021158,-0.00014458534341121496
-0.021155999999999998,-0.0003773978434112149
